,FSRQ,DWJZ,LJJZ,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,ACTUALSYI,NAVTYPE,SDATE,DTYPE,FHSP
1835,2018-02-05,1.0098,1.0428,0.05,开放申购,开放赎回,,,,1,,,
1836,2018-02-02,1.0093,1.0423,0.01,开放申购,开放赎回,,,,1,,,
1837,2018-02-01,1.0092,1.0422,0.03,开放申购,开放赎回,,,,1,,,
1838,2018-01-31,1.0089,1.0419,0.02,开放申购,开放赎回,,,,1,,,
1839,2018-01-30,1.0087,1.0417,0.01,开放申购,开放赎回,,,,1,,,
1840,2018-01-29,1.0086,1.0416,0.03,开放申购,开放赎回,,,,1,,,
1841,2018-01-26,1.0083,1.0413,0.02,开放申购,开放赎回,,,,1,,,
1842,2018-01-25,1.0081,1.0411,0.03,开放申购,开放赎回,,,,1,,,
1843,2018-01-24,1.0078,1.0408,0.01,开放申购,开放赎回,,,,1,,,
1844,2018-01-23,1.0077,1.0407,-0.01,开放申购,开放赎回,,,,1,,,
1845,2018-01-22,1.0078,1.0408,0.04,开放申购,开放赎回,,,,1,,,
1846,2018-01-19,1.0074,1.0404,0.02,开放申购,开放赎回,,,,1,,,
1847,2018-01-18,1.0072,1.0402,0.02,开放申购,开放赎回,,,,1,,,
1848,2018-01-17,1.0070,1.0400,0.00,开放申购,开放赎回,,,,1,,,
1849,2018-01-16,1.0070,1.0400,0.00,开放申购,开放赎回,,,,1,,,
1850,2018-01-15,1.0070,1.0400,0.03,开放申购,开放赎回,,,,1,,,
1851,2018-01-12,1.0067,1.0397,0.00,开放申购,开放赎回,,,,1,,,
1852,2018-01-11,1.0067,1.0397,0.00,开放申购,开放赎回,,,,1,,,
1853,2018-01-10,1.0067,1.0397,0.00,开放申购,开放赎回,,,,1,,,
1854,2018-01-09,1.0067,1.0397,0.01,开放申购,开放赎回,,,,1,,,
1855,2018-01-08,1.0066,1.0396,0.04,开放申购,开放赎回,,,,1,,,
1856,2018-01-05,1.0062,1.0392,0.06,开放申购,开放赎回,,,,1,,,
1857,2018-01-04,1.0056,1.0386,0.03,开放申购,开放赎回,,,,1,,,
1858,2018-01-03,1.0053,1.0383,0.07,开放申购,开放赎回,,,,1,,,
1859,2018-01-02,1.0046,1.0376,0.20,开放申购,开放赎回,,,,1,,,
1860,2017-12-31,1.0029,1.0359,,开放申购,开放赎回,,,,0,,,
1861,2017-12-29,1.0026,1.0356,0.04,开放申购,开放赎回,,,,1,,,
1862,2017-12-28,1.0022,1.0352,0.02,开放申购,开放赎回,,,,1,,,
1863,2017-12-27,1.0020,1.0350,-0.06,开放申购,开放赎回,,,,1,,,
1864,2017-12-26,1.0026,1.0356,0.01,开放申购,开放赎回,,,,1,,,
1865,2017-12-25,1.0025,1.0355,0.06,开放申购,开放赎回,,,,1,,,
1866,2017-12-22,1.0019,1.0349,0.00,开放申购,开放赎回,,,,1,,,
1867,2017-12-21,1.0019,1.0349,-0.01,开放申购,开放赎回,,,,1,,,
1868,2017-12-20,1.0020,1.0350,0.00,开放申购,开放赎回,,,,1,,,
1869,2017-12-19,1.0020,1.0350,0.00,开放申购,开放赎回,0.01,0,,1,,,每份派现金0.0100元
1870,2017-12-18,1.0120,1.0350,0.03,开放申购,开放赎回,,,,1,,,
1871,2017-12-15,1.0117,1.0347,0.00,开放申购,开放赎回,,,,1,,,
1872,2017-12-14,1.0117,1.0347,0.01,开放申购,开放赎回,,,,1,,,
1873,2017-12-13,1.0116,1.0346,-0.01,开放申购,开放赎回,,,,1,,,
1874,2017-12-12,1.0117,1.0347,0.01,开放申购,开放赎回,,,,1,,,
1875,2017-12-11,1.0116,1.0346,0.03,开放申购,开放赎回,,,,1,,,
1876,2017-12-08,1.0113,1.0343,0.01,开放申购,开放赎回,,,,1,,,
1877,2017-12-07,1.0112,1.0342,0.01,开放申购,开放赎回,,,,1,,,
1878,2017-12-06,1.0111,1.0341,0.02,开放申购,开放赎回,,,,1,,,
1879,2017-12-05,1.0109,1.0339,0.02,开放申购,开放赎回,,,,1,,,
1880,2017-12-04,1.0107,1.0337,0.04,开放申购,开放赎回,,,,1,,,
1881,2017-12-01,1.0103,1.0333,0.02,开放申购,开放赎回,,,,1,,,
1882,2017-11-30,1.0101,1.0331,0.01,开放申购,开放赎回,,,,1,,,
1883,2017-11-29,1.0100,1.0330,0.01,开放申购,开放赎回,,,,1,,,
1884,2017-11-28,1.0099,1.0329,0.01,开放申购,开放赎回,,,,1,,,
1885,2017-11-27,1.0098,1.0328,0.03,开放申购,开放赎回,,,,1,,,
1886,2017-11-24,1.0095,1.0325,0.01,开放申购,开放赎回,,,,1,,,
1887,2017-11-23,1.0094,1.0324,0.00,开放申购,开放赎回,,,,1,,,
1888,2017-11-22,1.0094,1.0324,-0.01,开放申购,开放赎回,,,,1,,,
1889,2017-11-21,1.0095,1.0325,0.00,开放申购,开放赎回,,,,1,,,
1890,2017-11-20,1.0095,1.0325,0.04,开放申购,开放赎回,,,,1,,,
1891,2017-11-17,1.0091,1.0321,0.01,开放申购,开放赎回,,,,1,,,
1892,2017-11-16,1.0090,1.0320,0.02,开放申购,开放赎回,,,,1,,,
1893,2017-11-15,1.0088,1.0318,0.00,开放申购,开放赎回,,,,1,,,
1894,2017-11-14,1.0088,1.0318,-0.02,开放申购,开放赎回,,,,1,,,
1895,2017-11-13,1.0090,1.0320,0.02,开放申购,开放赎回,,,,1,,,
1896,2017-11-10,1.0088,1.0318,0.01,开放申购,开放赎回,,,,1,,,
1897,2017-11-09,1.0087,1.0317,0.01,开放申购,开放赎回,,,,1,,,
1898,2017-11-08,1.0086,1.0316,0.00,开放申购,开放赎回,,,,1,,,
1899,2017-11-07,1.0086,1.0316,0.01,开放申购,开放赎回,,,,1,,,
1900,2017-11-06,1.0085,1.0315,0.03,开放申购,开放赎回,,,,1,,,
1901,2017-11-03,1.0082,1.0312,0.00,开放申购,开放赎回,,,,1,,,
1902,2017-11-02,1.0082,1.0312,0.03,开放申购,开放赎回,,,,1,,,
1903,2017-11-01,1.0079,1.0309,0.03,开放申购,开放赎回,,,,1,,,
1904,2017-10-31,1.0076,1.0306,-0.02,开放申购,开放赎回,,,,1,,,
1905,2017-10-30,1.0078,1.0308,0.03,开放申购,开放赎回,0.01,0,,1,,,每份派现金0.0100元
1906,2017-10-27,1.0175,1.0305,0.00,开放申购,开放赎回,,,,1,,,
1907,2017-10-26,1.0175,1.0305,0.01,开放申购,开放赎回,,,,1,,,
1908,2017-10-25,1.0174,1.0304,0.01,开放申购,开放赎回,,,,1,,,
1909,2017-10-24,1.0173,1.0303,0.00,开放申购,开放赎回,,,,1,,,
1910,2017-10-23,1.0173,1.0303,0.04,开放申购,开放赎回,,,,1,,,
1911,2017-10-20,1.0169,1.0299,0.01,开放申购,开放赎回,,,,1,,,
1912,2017-10-19,1.0168,1.0298,0.01,开放申购,开放赎回,,,,1,,,
1913,2017-10-18,1.0167,1.0297,0.02,开放申购,开放赎回,,,,1,,,
1914,2017-10-17,1.0165,1.0295,0.01,开放申购,开放赎回,,,,1,,,
1915,2017-10-16,1.0164,1.0294,0.04,开放申购,开放赎回,,,,1,,,
1916,2017-10-13,1.0160,1.0290,0.01,开放申购,开放赎回,,,,1,,,
1917,2017-10-12,1.0159,1.0289,0.02,开放申购,开放赎回,,,,1,,,
1918,2017-10-11,1.0157,1.0287,0.02,开放申购,开放赎回,,,,1,,,
1919,2017-10-10,1.0155,1.0285,0.01,开放申购,开放赎回,,,,1,,,
1920,2017-10-09,1.0154,1.0284,0.11,开放申购,开放赎回,,,,1,,,
1921,2017-09-29,1.0143,1.0273,0.03,开放申购,开放赎回,,,,1,,,
1922,2017-09-28,1.0140,1.0270,0.02,开放申购,开放赎回,,,,1,,,
1923,2017-09-27,1.0138,1.0268,-0.01,开放申购,开放赎回,,,,1,,,
1924,2017-09-26,1.0139,1.0269,0.00,开放申购,开放赎回,,,,1,,,
1925,2017-09-25,1.0139,1.0269,0.04,开放申购,开放赎回,,,,1,,,
1926,2017-09-22,1.0135,1.0265,0.01,开放申购,开放赎回,,,,1,,,
1927,2017-09-21,1.0134,1.0264,0.01,开放申购,开放赎回,,,,1,,,
1928,2017-09-20,1.0133,1.0263,0.01,开放申购,开放赎回,,,,1,,,
1929,2017-09-19,1.0132,1.0262,0.01,开放申购,开放赎回,,,,1,,,
1930,2017-09-18,1.0131,1.0261,0.04,开放申购,开放赎回,,,,1,,,
1931,2017-09-15,1.0127,1.0257,0.01,开放申购,开放赎回,,,,1,,,
1932,2017-09-14,1.0126,1.0256,0.02,开放申购,开放赎回,,,,1,,,
1933,2017-09-13,1.0124,1.0254,0.02,开放申购,开放赎回,,,,1,,,
1934,2017-09-12,1.0122,1.0252,0.01,开放申购,开放赎回,,,,1,,,
1935,2017-09-11,1.0121,1.0251,0.05,开放申购,开放赎回,,,,1,,,
1936,2017-09-08,1.0116,1.0246,0.02,开放申购,开放赎回,,,,1,,,
1937,2017-09-07,1.0114,1.0244,0.02,开放申购,开放赎回,,,,1,,,
1938,2017-09-06,1.0112,1.0242,0.00,开放申购,开放赎回,,,,1,,,
1939,2017-09-05,1.0112,1.0242,0.01,开放申购,开放赎回,,,,1,,,
1940,2017-09-04,1.0111,1.0241,0.04,开放申购,开放赎回,,,,1,,,
1941,2017-09-01,1.0107,1.0237,0.03,开放申购,开放赎回,,,,1,,,
1942,2017-08-31,1.0104,1.0234,0.01,开放申购,开放赎回,,,,1,,,
1943,2017-08-30,1.0103,1.0233,-0.02,开放申购,开放赎回,,,,1,,,
1944,2017-08-29,1.0105,1.0235,-0.01,开放申购,开放赎回,,,,1,,,
1945,2017-08-28,1.0106,1.0236,0.03,开放申购,开放赎回,,,,1,,,
1946,2017-08-25,1.0103,1.0233,0.01,开放申购,开放赎回,,,,1,,,
1947,2017-08-24,1.0102,1.0232,0.00,开放申购,开放赎回,,,,1,,,
1948,2017-08-23,1.0102,1.0232,0.01,开放申购,开放赎回,,,,1,,,
1949,2017-08-22,1.0101,1.0231,0.00,开放申购,开放赎回,,,,1,,,
1950,2017-08-21,1.0101,1.0231,0.02,开放申购,开放赎回,,,,1,,,
1951,2017-08-18,1.0099,1.0229,0.02,开放申购,开放赎回,,,,1,,,
1952,2017-08-17,1.0097,1.0227,0.00,开放申购,开放赎回,,,,1,,,
1953,2017-08-16,1.0097,1.0227,0.01,开放申购,开放赎回,,,,1,,,
1954,2017-08-15,1.0096,1.0226,0.01,开放申购,开放赎回,,,,1,,,
1955,2017-08-14,1.0095,1.0225,0.04,开放申购,开放赎回,,,,1,,,
1956,2017-08-11,1.0091,1.0221,0.01,开放申购,开放赎回,,,,1,,,
1957,2017-08-10,1.0090,1.0220,0.01,开放申购,开放赎回,,,,1,,,
1958,2017-08-09,1.0089,1.0219,0.01,开放申购,开放赎回,,,,1,,,
1959,2017-08-08,1.0088,1.0218,0.02,开放申购,开放赎回,,,,1,,,
1960,2017-08-07,1.0086,1.0216,0.02,开放申购,开放赎回,,,,1,,,
1961,2017-08-04,1.0084,1.0214,0.02,开放申购,开放赎回,,,,1,,,
1962,2017-08-03,1.0082,1.0212,0.01,开放申购,开放赎回,,,,1,,,
1963,2017-08-02,1.0081,1.0211,0.02,开放申购,开放赎回,,,,1,,,
1964,2017-08-01,1.0079,1.0209,0.00,开放申购,开放赎回,,,,1,,,
1965,2017-07-31,1.0079,1.0209,0.04,开放申购,开放赎回,,,,1,,,
1966,2017-07-28,1.0075,1.0205,0.01,开放申购,开放赎回,,,,1,,,
1967,2017-07-27,1.0074,1.0204,0.00,开放申购,开放赎回,,,,1,,,
1968,2017-07-26,1.0074,1.0204,0.02,开放申购,开放赎回,,,,1,,,
1969,2017-07-25,1.0072,1.0202,0.01,开放申购,开放赎回,,,,1,,,
1970,2017-07-24,1.0071,1.0201,0.04,开放申购,开放赎回,,,,1,,,
1971,2017-07-21,1.0067,1.0197,0.00,开放申购,开放赎回,,,,1,,,
1972,2017-07-20,1.0067,1.0197,0.02,开放申购,开放赎回,,,,1,,,
1973,2017-07-19,1.0065,1.0195,0.02,开放申购,开放赎回,,,,1,,,
1974,2017-07-18,1.0063,1.0193,-0.02,开放申购,开放赎回,,,,1,,,
1975,2017-07-17,1.0065,1.0195,0.05,开放申购,开放赎回,,,,1,,,
1976,2017-07-14,1.0060,1.0190,0.02,开放申购,开放赎回,,,,1,,,
1977,2017-07-13,1.0058,1.0188,0.02,开放申购,开放赎回,,,,1,,,
1978,2017-07-12,1.0056,1.0186,0.00,开放申购,开放赎回,,,,1,,,
1979,2017-07-11,1.0056,1.0186,0.01,开放申购,开放赎回,,,,1,,,
1980,2017-07-10,1.0055,1.0185,0.03,开放申购,开放赎回,,,,1,,,
1981,2017-07-07,1.0052,1.0182,0.02,开放申购,开放赎回,,,,1,,,
1982,2017-07-06,1.0050,1.0180,0.02,开放申购,开放赎回,,,,1,,,
1983,2017-07-05,1.0048,1.0178,0.03,开放申购,开放赎回,,,,1,,,
1984,2017-07-04,1.0045,1.0175,0.02,开放申购,开放赎回,,,,1,,,
1985,2017-07-03,1.0043,1.0173,0.04,开放申购,开放赎回,,,,1,,,
1986,2017-06-30,1.0039,1.0169,0.01,开放申购,开放赎回,,,,1,,,
1987,2017-06-29,1.0038,1.0168,0.03,开放申购,开放赎回,,,,1,,,
1988,2017-06-28,1.0035,1.0165,0.04,开放申购,开放赎回,,,,1,,,
1989,2017-06-27,1.0031,1.0161,0.04,开放申购,开放赎回,,,,1,,,
1990,2017-06-26,1.0027,1.0157,0.05,开放申购,开放赎回,,,,1,,,
1991,2017-06-23,1.0022,1.0152,0.02,开放申购,开放赎回,,,,1,,,
1992,2017-06-22,1.0020,1.0150,0.02,开放申购,开放赎回,,,,1,,,
1993,2017-06-21,1.0018,1.0148,0.02,开放申购,开放赎回,0.013,0,,1,,,每份派现金0.0130元
1994,2017-06-20,1.0146,1.0146,0.02,开放申购,开放赎回,,,,1,,,
1995,2017-06-19,1.0144,1.0144,0.06,开放申购,开放赎回,,,,1,,,
1996,2017-06-16,1.0138,1.0138,0.01,开放申购,开放赎回,,,,1,,,
1997,2017-06-15,1.0137,1.0137,0.02,开放申购,开放赎回,,,,1,,,
1998,2017-06-14,1.0135,1.0135,0.03,开放申购,开放赎回,,,,1,,,
1999,2017-06-13,1.0132,1.0132,0.02,开放申购,开放赎回,,,,1,,,
2000,2017-06-12,1.0130,1.0130,0.03,开放申购,开放赎回,,,,1,,,
2001,2017-06-09,1.0127,1.0127,0.01,开放申购,开放赎回,,,,1,,,
2002,2017-06-08,1.0126,1.0126,0.00,开放申购,开放赎回,,,,1,,,
2003,2017-06-07,1.0126,1.0126,-0.02,开放申购,开放赎回,,,,1,,,
2004,2017-06-06,1.0128,1.0128,0.01,开放申购,开放赎回,,,,1,,,
2005,2017-06-05,1.0127,1.0127,0.03,开放申购,开放赎回,,,,1,,,
2006,2017-06-02,1.0124,1.0124,0.01,开放申购,开放赎回,,,,1,,,
2007,2017-06-01,1.0123,1.0123,0.01,开放申购,开放赎回,,,,1,,,
2008,2017-05-31,1.0122,1.0122,0.06,开放申购,开放赎回,,,,1,,,
2009,2017-05-26,1.0116,1.0116,0.01,开放申购,开放赎回,,,,1,,,
2010,2017-05-25,1.0115,1.0115,0.02,开放申购,开放赎回,,,,1,,,
2011,2017-05-24,1.0113,1.0113,0.01,开放申购,开放赎回,,,,1,,,
2012,2017-05-23,1.0112,1.0112,0.01,开放申购,开放赎回,,,,1,,,
2013,2017-05-22,1.0111,1.0111,0.04,开放申购,开放赎回,,,,1,,,
2014,2017-05-19,1.0107,1.0107,0.01,开放申购,开放赎回,,,,1,,,
2015,2017-05-18,1.0106,1.0106,0.01,开放申购,开放赎回,,,,1,,,
2016,2017-05-17,1.0105,1.0105,0.01,开放申购,开放赎回,,,,1,,,
2017,2017-05-16,1.0104,1.0104,0.01,开放申购,开放赎回,,,,1,,,
2018,2017-05-15,1.0103,1.0103,0.01,开放申购,开放赎回,,,,1,,,
2019,2017-05-12,1.0102,1.0102,0.00,开放申购,开放赎回,,,,1,,,
2020,2017-05-11,1.0102,1.0102,0.01,开放申购,开放赎回,,,,1,,,
2021,2017-05-10,1.0101,1.0101,0.00,开放申购,开放赎回,,,,1,,,
2022,2017-05-09,1.0101,1.0101,0.00,开放申购,开放赎回,,,,1,,,
2023,2017-05-08,1.0101,1.0101,0.03,开放申购,开放赎回,,,,1,,,
2024,2017-05-05,1.0098,1.0098,0.00,开放申购,开放赎回,,,,1,,,
2025,2017-05-04,1.0098,1.0098,0.01,开放申购,开放赎回,,,,1,,,
2026,2017-05-03,1.0097,1.0097,-0.01,开放申购,开放赎回,,,,1,,,
2027,2017-05-02,1.0098,1.0098,0.05,开放申购,开放赎回,,,,1,,,
2028,2017-04-28,1.0093,1.0093,0.01,开放申购,开放赎回,,,,1,,,
2029,2017-04-27,1.0092,1.0092,0.02,开放申购,开放赎回,,,,1,,,
2030,2017-04-26,1.0090,1.0090,0.02,开放申购,开放赎回,,,,1,,,
2031,2017-04-25,1.0088,1.0088,0.00,开放申购,开放赎回,,,,1,,,
2032,2017-04-24,1.0088,1.0088,0.02,开放申购,开放赎回,,,,1,,,
2033,2017-04-21,1.0086,1.0086,0.00,开放申购,开放赎回,,,,1,,,
2034,2017-04-20,1.0086,1.0086,0.00,开放申购,开放赎回,,,,1,,,
2035,2017-04-19,1.0086,1.0086,0.01,开放申购,开放赎回,,,,1,,,
2036,2017-04-18,1.0085,1.0085,0.00,开放申购,开放赎回,,,,1,,,
2037,2017-04-17,1.0085,1.0085,0.00,开放申购,开放赎回,,,,1,,,
2038,2017-04-14,1.0085,1.0085,-0.01,开放申购,开放赎回,,,,1,,,
2039,2017-04-13,1.0086,1.0086,0.01,开放申购,开放赎回,,,,1,,,
2040,2017-04-12,1.0085,1.0085,0.00,开放申购,开放赎回,,,,1,,,
2041,2017-04-11,1.0085,1.0085,0.02,开放申购,开放赎回,,,,1,,,
2042,2017-04-10,1.0083,1.0083,0.04,开放申购,开放赎回,,,,1,,,
2043,2017-04-07,1.0079,1.0079,0.03,开放申购,开放赎回,,,,1,,,
2044,2017-04-06,1.0076,1.0076,0.03,开放申购,开放赎回,,,,1,,,
2045,2017-04-05,1.0073,1.0073,0.08,开放申购,开放赎回,,,,1,,,
2046,2017-03-31,1.0065,1.0065,0.03,开放申购,开放赎回,,,,1,,,
2047,2017-03-30,1.0062,1.0062,0.01,开放申购,开放赎回,,,,1,,,
2048,2017-03-29,1.0061,1.0061,0.00,开放申购,开放赎回,,,,1,,,
2049,2017-03-28,1.0061,1.0061,0.02,开放申购,开放赎回,,,,1,,,
2050,2017-03-27,1.0059,1.0059,0.05,开放申购,开放赎回,,,,1,,,
2051,2017-03-24,1.0054,1.0054,0.02,开放申购,开放赎回,,,,1,,,
2052,2017-03-23,1.0052,1.0052,0.02,开放申购,开放赎回,,,,1,,,
2053,2017-03-22,1.0050,1.0050,0.02,开放申购,开放赎回,,,,1,,,
2054,2017-03-21,1.0048,1.0048,-0.02,开放申购,开放赎回,,,,1,,,
2055,2017-03-20,1.0050,1.0050,0.01,开放申购,开放赎回,,,,1,,,
2056,2017-03-17,1.0049,1.0049,0.00,开放申购,开放赎回,,,,1,,,
2057,2017-03-16,1.0049,1.0049,-0.01,开放申购,开放赎回,,,,1,,,
2058,2017-03-15,1.0050,1.0050,0.00,开放申购,开放赎回,,,,1,,,
2059,2017-03-14,1.0050,1.0050,0.01,开放申购,开放赎回,,,,1,,,
2060,2017-03-13,1.0049,1.0049,0.03,开放申购,开放赎回,,,,1,,,
2061,2017-03-10,1.0046,1.0046,0.02,开放申购,开放赎回,,,,1,,,
2062,2017-03-09,1.0044,1.0044,0.01,开放申购,开放赎回,,,,1,,,
2063,2017-03-08,1.0043,1.0043,0.01,开放申购,开放赎回,,,,1,,,
2064,2017-03-07,1.0042,1.0042,0.01,开放申购,开放赎回,,,,1,,,
2065,2017-03-06,1.0041,1.0041,0.03,开放申购,开放赎回,,,,1,,,
2066,2017-03-03,1.0038,1.0038,0.01,开放申购,开放赎回,,,,1,,,
2067,2017-03-02,1.0037,1.0037,0.00,开放申购,开放赎回,,,,1,,,
2068,2017-03-01,1.0037,1.0037,0.01,开放申购,开放赎回,,,,1,,,
2069,2017-02-28,1.0036,1.0036,0.01,开放申购,开放赎回,,,,1,,,
2070,2017-02-27,1.0035,1.0035,0.03,开放申购,开放赎回,,,,1,,,
2071,2017-02-24,1.0032,1.0032,0.01,开放申购,开放赎回,,,,1,,,
2072,2017-02-23,1.0031,1.0031,0.01,开放申购,开放赎回,,,,1,,,
2073,2017-02-22,1.0030,1.0030,0.01,开放申购,开放赎回,,,,1,,,
2074,2017-02-21,1.0029,1.0029,0.01,开放申购,开放赎回,,,,1,,,
2075,2017-02-20,1.0028,1.0028,0.03,开放申购,开放赎回,,,,1,,,
2076,2017-02-17,1.0025,1.0025,0.01,开放申购,开放赎回,,,,1,,,
2077,2017-02-16,1.0024,1.0024,0.01,开放申购,开放赎回,,,,1,,,
2078,2017-02-15,1.0023,1.0023,0.01,开放申购,开放赎回,,,,1,,,
2079,2017-02-14,1.0022,1.0022,0.00,开放申购,开放赎回,,,,1,,,
2080,2017-02-13,1.0022,1.0022,0.03,开放申购,开放赎回,,,,1,,,
2081,2017-02-10,1.0019,1.0019,0.01,开放申购,开放赎回,,,,1,,,
2082,2017-02-09,1.0018,1.0018,0.00,开放申购,开放赎回,,,,1,,,
2083,2017-02-08,1.0018,1.0018,0.01,开放申购,开放赎回,,,,1,,,
2084,2017-02-07,1.0017,1.0017,0.01,开放申购,开放赎回,,,,1,,,
2085,2017-02-06,1.0016,1.0016,0.02,开放申购,开放赎回,,,,1,,,
2086,2017-02-03,1.0014,1.0014,0.08,开放申购,开放赎回,,,,1,,,
2087,2017-01-26,1.0006,1.0006,0.01,开放申购,开放赎回,,,,1,,,
2088,2017-01-25,1.0005,1.0005,0.01,开放申购,开放赎回,,,,1,,,
2089,2017-01-24,1.0004,1.0004,,封闭期,封闭期,,,,1,,,
2090,2017-01-20,1.0001,,,封闭期,封闭期,,,,1,,,
2091,2017-01-18,1.0000,1.0000,,封闭期,封闭期,,,,1,,,
